Temperature,Rainfall,Humidity,Soil_pH,Soil_Nutrients,Water_Availability,Fertilizer_Usage,Pest_Incidence,Labor_Availability,Market_Access,Crop_Yield,Region,Latitude,Longitude
31.36294530926342,92.94867030169162,78.17104700093114,6.782726955467154,51.52767965539114,45.516524853866855,17.02615746773454,-12.382555561521396,63.1087733579614,66.34838064231982,0,Region V,21.0,28.0
7.392736084042735,99.85344578953577,22.15633370245324,5.272373097508529,54.117661697972345,47.79535397073346,28.055036225562937,13.454286415112954,55.95750376297221,48.396594770731305,1,Region IV,20.0,29.0
43.78850821800686,285.0612635144933,52.53993618305272,5.300566003519527,68.52106297375421,45.48553731967968,21.909238066729884,1.3082398646404692,38.91877649249321,43.1232416993349,0,Region I,18.9,32.7
5.243167823604624,80.35750893523385,64.9251909019015,6.981868778954601,55.4952221179752,61.1121400119723,14.155026687546519,0.30300299486313476,52.83100439091297,50.163744999450365,1,Region I,18.9,32.7
-4.041978634899209,118.01447192537702,23.168032168827935,5.85213239331023,69.94020334733085,62.5179777485822,24.213217960016404,17.249538062152148,63.39537819615045,51.62362181903649,1,Region III,19.0,30.0
37.51711927201818,88.12431342651395,25.905838694973365,4.7733973072490805,42.42949656524538,55.193246457547104,27.934094513687064,-1.5293706883223857,61.11273105325823,35.64435803997709,1,Region III,19.0,30.0
16.263776661571487,168.08137596610635,51.24894322275412,6.1823286774466855,62.84401200821479,57.969086524732056,16.12074923601249,4.282486681291113,51.529056526272804,52.90138313471406,0,Region II,17.8,31.0
5.040305377861284,28.42312972887325,51.56494833257844,7.017263543087427,58.537280302180456,45.812885276655635,11.406667982658735,-2.511917657402856,60.26845295555584,57.78364801054564,1,Region IV,20.0,29.0
28.835380608009764,152.4239305889568,49.25363181825456,5.624480915731667,43.775456295390825,50.44089673301564,14.439644543284581,-1.1903563043945213,40.65499883818804,57.68194182188086,0,Region IV,20.0,29.0
32.28212943132614,173.6838903274847,54.3852193113099,5.4046440712543315,47.10986598932221,63.15542699495368,25.112205005293475,1.108465294936961,48.601356734012434,57.89308661720622,0,Region III,19.0,30.0
40.14592505338929,140.06804874109673,67.7124505915645,6.469297983121315,55.66431948889485,67.97548610135775,9.797299348568417,-13.86407739062111,55.27073904605673,41.16437569537993,0,Region IV,20.0,29.0
23.511838479763988,16.964353622803657,71.5744724425942,6.459219860657527,24.50152830216332,43.417512392743994,14.729836919469685,-11.247839774791888,59.483209761972844,43.74961042341694,0,Region IV,20.0,29.0
37.66877099447221,38.050508887304076,67.23878198466521,6.399705013843833,35.24012889127484,29.85518307753638,12.233656560764352,-17.63412268719439,63.29061326228155,49.95577737281386,0,Region I,18.9,32.7
17.672374101018896,129.6116320290684,64.60149752169413,6.696526897187083,62.53056797811726,42.70685746837317,16.38640903262481,-1.766278297626886,57.42843514374016,59.209365237878465,0,Region III,19.0,30.0
34.02361961694814,181.6304358342161,61.184280782325445,6.175984061415513,60.95769084433989,47.24729484585648,14.235711304081779,-5.494340614855663,57.1305498688358,47.37670497714721,0,Region V,21.0,28.0
42.20529489511753,178.04821797012636,39.091003980603745,5.423308397798728,69.16404089114539,45.97931609473785,23.777344301488395,-3.371963444866919,55.86272516511078,61.64828300494109,1,Region III,19.0,30.0
38.771996960887414,210.21440702790625,45.08940839869835,5.547252387156009,60.56367777347485,54.69766265900832,13.715429048893576,-2.7161723133013007,66.39804255171674,48.42771323921745,0,Region V,21.0,28.0
34.36039993308425,202.07425643229135,49.76630655137377,6.049299117906663,71.65858522218076,43.95112552302902,13.417648386212925,-3.3749967793075792,39.57670510210403,59.61322467674107,0,Region I,18.9,32.7
-1.3473824542830783,73.34566057017689,58.231161513955016,6.780590443265479,55.74762557387866,42.74198345351102,19.140374365442607,5.812351100286765,55.159684623359915,45.59738457523626,1,Region II,17.8,31.0
40.0961951743389,100.87550747862697,68.22591724524813,6.496720914217586,56.89808604448665,51.889199101678734,17.058799517783648,-14.729583283730747,64.6470406340823,53.27806552677639,0,Region IV,20.0,29.0
31.757695265769776,163.13750359902113,68.46387565812478,5.578936266766785,31.996922470400747,51.01053372780421,21.35473410410279,-1.6858193341387846,60.63882712579583,54.53901099945172,0,Region I,18.9,32.7
23.11556341723056,116.61248949466275,55.01060523686036,5.401690736626536,24.352854195900512,50.016074005816826,19.539837432363708,1.4943398985264893,64.20627250941908,52.69576278719653,0,Region IV,20.0,29.0
8.396564746486828,140.5361523251762,36.29629471895397,5.936544059249252,65.98536705570842,38.22246532859717,21.217192470278672,10.024068449508952,47.266610870678015,47.58198872654396,1,Region II,17.8,31.0
32.26135333444748,89.20110307922542,82.90421408927062,6.5764948810989505,35.68324080865675,46.019727178944024,15.32572766289561,-12.846616343263758,36.314197286505866,57.96954909991395,0,Region II,17.8,31.0
-3.4481111007828282,-5.35715479701166,62.223616574050126,7.332996779237879,54.61655106525061,50.749498968546995,16.550012987704807,-0.8777379140790091,54.066001937224904,46.37805421004668,1,Region I,18.9,32.7
7.748114666740609,102.28635763988201,33.25949070741632,5.233173327392617,43.0212875515073,53.45615114067531,29.968616126454776,13.27820231131544,56.780431510325094,28.614360137783397,1,Region II,17.8,31.0
24.163659424330156,241.60974373796697,62.30759580961544,6.1296019420494074,77.66139069862429,53.878464155411535,25.881021678225366,5.933294198329225,68.59363183742258,43.01090112605774,0,Region V,21.0,28.0
-10.589312951195737,15.846792524780398,62.584750818869594,7.224715890417292,48.65296870326827,63.31048349319022,15.100185396510387,4.346796458029637,44.86755641780462,48.0889482902474,1,Region II,17.8,31.0
28.741854192243437,191.64995644156647,53.09162647200683,6.120650408873606,68.33102205252356,46.778549268098054,15.437482415657843,-1.0519307723746238,32.07620307143155,43.12183052816759,0,Region IV,20.0,29.0
-0.7222206899521026,91.19800937515315,64.54457652604596,6.936322546370279,50.07537227606951,35.345540692786976,11.451198522733744,3.7943283522554623,44.96586020192743,50.72425484484552,1,Region IV,20.0,29.0
19.702312926788967,106.37101471173878,52.416902836342715,5.794696419279482,45.13679021778347,44.71448353847403,24.47480797853102,2.2318590298115626,52.46041038487314,42.25752965413072,0,Region IV,20.0,29.0
40.91514456478565,120.87684441387204,65.0977325215671,6.04798163151055,47.31921899474909,55.25214754349851,17.876722273721946,-11.664749224419772,58.371743853025485,41.14723194210568,0,Region IV,20.0,29.0
51.590086717799615,100.41861019870753,72.8250655574102,6.335856318029907,41.853796754544554,43.35402124982635,9.065622233978551,-22.2384511746218,64.88008583910283,56.761965117257745,0,Region V,21.0,28.0
58.49742518062778,131.5810132561639,87.36731473684925,6.889019398716019,63.76160348464626,40.46794878936792,14.413213300126774,-26.34264200849531,46.84821857897273,59.668719735385736,0,Region III,19.0,30.0
23.08396810648458,163.76091672036267,61.23557706654636,6.224214459943636,71.1920687708066,59.94786715574634,29.421776468654585,2.3775383297423787,48.744154641954836,43.30053468210256,1,Region I,18.9,32.7
21.775195970277373,83.48019911128857,64.2736700653936,6.9637049093810095,68.59720089674204,66.9368757772595,17.843656742358537,-7.506878173001414,57.133729999126,43.16587307757054,1,Region IV,20.0,29.0
36.9559695055653,198.23547168258324,61.602577376059195,5.450747737900124,51.489520968872284,57.922177135609886,28.134101469540994,0.009775692028092323,50.7921365229688,40.745709111257995,1,Region II,17.8,31.0
7.914942596634129,41.271223348445304,52.09163064086782,6.890693044024268,59.675590190573864,32.73255000503977,13.998590976044703,-2.2356710421040287,36.88644224326267,58.1314628172486,1,Region IV,20.0,29.0
9.195764389104308,117.15062094966346,63.71738724881765,7.1372693873822275,74.08872607416792,47.45687744249173,15.789564377217308,0.06945785657229564,58.43302130894784,45.253588493284525,0,Region II,17.8,31.0
40.081039800615876,37.98210379251743,88.9543291032297,7.091917440838564,37.216336195440135,46.02181767476462,9.36665244242592,-23.960267023263164,46.01889332793915,48.22169787359559,0,Region II,17.8,31.0
27.984332099770867,-37.36301878797215,66.42966715279672,6.896318765650972,35.09798097009731,35.84078929955249,10.618728216804394,-19.29135211601952,56.18995109850334,40.60612131007725,0,Region IV,20.0,29.0
3.2221675020020513,29.74701138420454,46.686457918887285,6.889674287586497,60.948667204636436,22.496648538928213,13.905775031080996,-0.05360323087203769,38.67628471603192,47.88722627978116,1,Region V,21.0,28.0
2.402747375249856,-23.644248114000902,42.892150371662616,7.092289847137659,60.24666362870489,52.2118847561472,11.744250315246997,-3.837191080959043,53.48192334119065,50.142728292268075,1,Region II,17.8,31.0
7.576452851439232,111.06432452664654,15.200938386095906,5.297958166468242,63.91863306262856,63.07664482556123,26.989152708480635,14.113449140875344,42.71713809089054,75.2381571965853,1,Region II,17.8,31.0
58.72973929890846,177.4367199997513,60.21290920911337,5.502069416365623,43.269428825750474,44.66562089983516,11.60738989368236,-16.589784782490433,65.02815522347052,53.40532657256883,0,Region IV,20.0,29.0
13.355586470812977,86.09001091505196,30.544197748974295,5.501213194168437,50.92712346221288,48.1138075306044,24.94922042286963,7.242115383547344,57.42266055016838,38.73636076573858,1,Region II,17.8,31.0
8.922481643817331,100.44419145645512,47.49326891006886,5.777669695947893,44.33047572113239,54.70901663165902,25.341361563640167,8.262020028812206,50.53254105148213,64.49494792990791,1,Region II,17.8,31.0
16.44299930000786,48.83730974186048,67.63774322348006,7.289763813914873,65.65156094913716,53.41069656637526,15.106357156042613,-8.884704929786162,47.94989527972495,42.54303385477713,1,Region IV,20.0,29.0
32.574014173764525,243.1113755749902,37.62792755350602,4.972936445597893,53.36425299552253,47.1182575175518,17.805394243666907,6.4030862915155,33.33176597308053,59.714322708253846,0,Region IV,20.0,29.0
51.23197655593248,195.17394066444837,26.904059729276618,4.828198318874111,70.75960694145664,70.25837235413555,27.66492166181967,-3.021658143414924,48.89279151475109,41.52533525784277,1,Region I,18.9,32.7
26.43381110042249,135.87984989851452,60.145022316020786,6.440400678919029,72.37780154368288,44.76660549392942,24.910747233849868,-2.8935556497261232,51.84595965357674,43.48109535838395,1,Region V,21.0,28.0
3.301620763654469,180.61541119358114,42.58378869180315,5.7876842315405845,65.64731857047667,51.81445974311159,27.845740892089275,16.77347232774239,56.27621124465789,43.513572326436645,1,Region V,21.0,28.0
11.75027134502361,-25.55115971365511,76.57285498767374,8.479266921718152,69.2751133001651,37.90094225132201,-0.8353575454168265,-19.87912138402971,60.96195205804606,32.02908538607615,0,Region II,17.8,31.0
5.556313640756967,5.455123263169213,50.301287366035616,7.259812682953262,62.07133699958304,56.20494886081952,8.27054465047733,-5.781415652611658,53.5758229071286,65.64653865570507,1,Region V,21.0,28.0
12.223752028466702,90.87093430347274,52.56250030083669,5.962973834053744,43.35173163892627,44.77765908093802,22.965218504247566,4.284943512642761,50.85172144730732,44.27986354553647,1,Region II,17.8,31.0
22.611988790686446,125.83176499186071,29.506968762705085,5.653597776826142,67.63726731302356,48.52964285912353,22.357339822824418,3.425919128438828,50.14909501249552,54.11972081104822,1,Region I,18.9,32.7
25.703927091219267,-20.25429517197317,68.01639855561693,7.508091385749264,68.74716201474084,38.01643167270473,17.99225540980393,-18.269557352759207,43.381693170472055,43.86796714498632,1,Region IV,20.0,29.0
42.38665235418221,146.2623599331332,72.85273907308914,5.574658076676242,32.611379315385214,57.67394032322963,24.485517899737246,-7.986268378338025,54.65007796544647,59.47286687682087,0,Region IV,20.0,29.0
18.73691306640883,5.990101642554066,41.595983596416765,6.115479599350358,38.72009804002299,33.582460116986866,14.228060541476369,-6.01263881416663,55.56871788910717,58.38279908737292,0,Region IV,20.0,29.0
45.1804468646344,45.85864166808518,91.5034678713286,6.995470857898762,37.55970621926628,43.538363179563916,12.014251528955269,-25.420811142442123,49.51847844471589,55.178361741905455,0,Region V,21.0,28.0
46.54298572738807,209.6038429251389,35.698463449492365,5.142048708969039,72.98479802198355,49.36019061964538,26.61741894654951,-1.8113616867030595,46.631024956427055,42.833667416418294,1,Region I,18.9,32.7
20.951373467133703,-20.322630497340867,43.75104538396326,6.945708978624837,67.27359913228881,66.4134606755834,15.230927556578411,-12.298329757538067,63.47887321788183,47.46194315115923,1,Region V,21.0,28.0
18.257539481642237,-157.0107766593165,54.46115361484894,7.315684308373422,31.83255182812453,46.70691566292409,5.635415166078818,-23.179589914385268,53.17361212364671,43.70437405116863,0,Region V,21.0,28.0
37.67224094427387,117.90265583339557,58.439187644289305,5.1119972308341755,27.403159920591325,55.22766828259784,29.263367615417955,-3.1427412834703903,52.33635641073992,51.47272606524979,1,Region I,18.9,32.7
11.822649197305381,83.48240019655512,59.74054625903985,7.179587998761792,67.81453651891813,50.005174887334036,9.418174641221906,-4.602714515361363,43.01870076271245,51.58111769651192,0,Region I,18.9,32.7
18.00613902945712,125.6204415306003,37.48459245328408,5.35139295023142,50.30550775665041,55.734062429938064,27.782053224277682,7.865548824392899,62.65014768967672,51.68862612171686,1,Region I,18.9,32.7
14.253379877008406,94.58737913189704,64.5486595506294,5.8734001054335945,24.953633662428718,43.42817907107062,20.164849624775677,2.440881084602476,53.34088169009791,45.68552616061143,0,Region I,18.9,32.7
30.61418352211794,156.6064590318034,30.340952772360176,5.417140410412169,69.30281497934799,53.82350647705618,24.337491636426176,2.3194774871516013,58.52085401992345,31.384303870993758,1,Region IV,20.0,29.0
-0.9480614577119972,27.544347556658153,74.46364196750743,7.375483420345878,53.0248586415917,54.46245210522935,18.902038729629027,-0.7652622360417078,59.96826815790056,61.87934972044581,1,Region III,19.0,30.0
19.764144130050845,95.82379596558076,65.60524392917581,6.9453019860543455,63.67578044828622,51.115511402887854,14.275107236533753,-6.4689346853191925,49.37893646802672,51.02748206302669,0,Region III,19.0,30.0
27.934779256878215,31.041266214376108,64.78306590025154,6.633972932410311,43.92894655620308,55.81350193333846,14.593919759603008,-13.168391976306033,56.92260947833762,48.36888530671423,0,Region I,18.9,32.7
21.472756902148497,190.09765094815992,59.56718208262158,6.771032548825569,90.05647330860674,45.77742591577709,21.08643726469386,0.7175907277700542,52.9867571230666,37.04962036267531,0,Region III,19.0,30.0
40.99418654296181,151.29223353370736,30.180105819122875,5.082637735242836,36.544970255143355,38.146803023222596,3.649867337694925,-6.5191737032219965,54.11469456510541,44.73629714679467,0,Region III,19.0,30.0
-13.19662539128597,2.4194377288481377,64.13414960900491,7.442221184973437,46.09635851904985,50.82671863398064,10.017291233724992,2.8311616542054563,32.07386942103608,58.93131017593162,1,Region I,18.9,32.7
5.589235625794572,-19.834585281067746,57.44448715489035,6.160137253165051,13.81110991486591,57.23371858816711,16.39018321808763,-1.1855104198939832,40.00120139522556,64.33598104918183,0,Region III,19.0,30.0
-18.558167640691323,65.74101553093553,43.00313574206527,6.658242024136694,52.75021095071891,36.11605463372547,14.91815174621275,15.237735980286281,59.634977651268095,63.9973688548264,1,Region V,21.0,28.0
30.895863188127713,109.98417905350614,69.80778863778468,6.734408366527655,71.17015568960012,47.96680567248061,25.18036088315798,-8.652442955173846,48.17996344846243,57.5513553104093,1,Region II,17.8,31.0
29.429830740074298,178.96634889936323,36.19435012412015,4.979418746356556,56.4181112075464,41.08594127191972,31.10759464307698,7.2507197177922,42.783263615871626,68.79186305916673,1,Region II,17.8,31.0
50.43698072231685,101.9566695341387,49.26846687586593,5.277106937755374,24.059197196956067,43.26276245415393,8.526230515503455,-15.509853774811797,56.62969337608965,48.02704990852148,0,Region I,18.9,32.7
-6.976139318115795,74.06443870483773,33.38436206819513,5.923029787223411,51.46402461385263,54.79983304216634,24.14585375584865,15.28739000687101,54.60342661678646,53.89455813304205,1,Region IV,20.0,29.0
2.591085630889868,91.17877181713021,44.651175414274846,6.258876080772448,62.16313234012499,45.186012367917506,25.413007367672577,9.219655388552466,54.557371795345425,37.536454294004784,1,Region I,18.9,32.7
-7.948788085859508,-120.04697968673113,58.54672264590124,7.854960529576108,45.643832111285256,49.09579210396184,7.823673472649979,-9.06544276149178,57.6563956637273,41.17204374785268,1,Region IV,20.0,29.0
12.917667597108654,108.39470735725386,82.14373668457479,7.059388730299916,64.79757031752207,61.81018736889634,28.22366716187657,-0.6245357239599137,41.462055756106125,55.022656122918875,1,Region II,17.8,31.0
10.121790716482824,-37.08065348108059,64.26652591987767,7.408327790865809,56.85332466042656,48.50207822593856,17.184626086870185,-10.360413374140514,63.66595427283633,52.79614026622524,1,Region I,18.9,32.7
8.273588709580594,24.905222054033047,92.51349008923482,8.774569815919264,83.00963898012503,61.39915995557477,9.236116726247403,-15.218562002030056,48.68249414743345,33.27189549376695,0,Region V,21.0,28.0
10.258234916518017,7.274934636222014,12.39392297647472,5.695329649830699,55.222473273307344,56.57705918788972,18.78562208063797,3.2970513389920555,32.72712730542966,38.89712813312689,1,Region III,19.0,30.0
-1.296957217982083,-24.762204204809237,61.58212509996939,7.219277471602005,60.53852178380425,60.754929397989955,27.526932321590678,-0.2884426197126345,40.38460514248089,37.90548075593992,1,Region IV,20.0,29.0
32.48474530418093,111.64831501151309,60.87336800329197,6.552217721535499,56.893205778914734,27.059536117611273,9.439230718580676,-11.403379313918629,52.651350362156855,39.966555589520866,0,Region III,19.0,30.0
2.0060672813208207,-24.56131422689964,70.53843356396081,7.528133160512105,57.35322061583207,55.143628368938636,20.933460157946637,-5.383634246710967,58.43337793061254,38.92045299867309,1,Region III,19.0,30.0
37.64597625463716,253.2346405053298,33.55806816955743,5.32094724845155,87.2201076351115,51.89156847538738,27.197694391497272,5.003804939326383,58.7851933237277,58.37362563232026,1,Region I,18.9,32.7
45.87282698816133,209.24638161013877,37.58777853114639,5.048453060264816,68.26457188230779,36.69857446067451,28.01420444951492,-0.8840375388620065,43.73494532095803,43.29861168570726,1,Region III,19.0,30.0
28.980670429875847,-122.07730926249903,66.05498563989366,7.531536687075702,63.25224099918099,44.44545220835852,26.196187702650704,-24.207776230599734,58.83919970468858,49.82187541531319,1,Region V,21.0,28.0
-2.683397933159295,75.47287050338755,59.05405598054025,6.979651288883195,53.465865583725005,64.47544452312057,11.054071697389581,4.0068546509854155,44.37833203496511,43.250523931674266,1,Region III,19.0,30.0
26.542990241124983,116.80387591117011,71.71170751855826,6.1751570271591545,43.01100740816119,67.60310044628199,23.04567643584399,-4.0397862979380985,52.396332010994755,50.073998218152255,0,Region I,18.9,32.7
27.94931520833871,-58.76820392663606,88.0944541687766,7.6265542800476664,35.08558632566658,44.891471972625894,9.28941886071347,-25.381188840074863,35.900672405766315,50.85271667740639,0,Region V,21.0,28.0
51.11297820829634,156.01257323546642,54.7704150097124,5.4972997766056615,41.25399674769477,46.95555013296457,11.690767239337212,-13.355351556807623,46.636803777187886,41.36838299943064,0,Region II,17.8,31.0
12.112685607683929,-62.08840174071173,56.963682715989606,7.618731623476668,61.93648385418619,55.51099148988336,10.358455187413456,-14.805353344028475,45.22816603622353,40.279496953758525,1,Region III,19.0,30.0
8.870759169292581,127.30799332654028,41.00640842476964,5.273903278799589,42.52063240392994,74.95316986359228,30.900848536169747,13.66273787745355,44.8605435245738,43.116527147217205,1,Region I,18.9,32.7
25.79653870330732,58.93079798827521,36.29802317921118,5.796698352719611,48.23863886574919,43.26773599431362,16.734234790454636,-4.454208109922939,63.44729488812864,49.743106641731686,0,Region II,17.8,31.0
8.893335633397514,150.98282846188698,58.08043085106722,6.748978561598781,73.07662848216381,46.49526771290898,17.683845892946938,4.670582847315735,52.663293020824405,60.845369973256446,0,Region II,17.8,31.0
19.696851473573155,28.91986955008528,48.6781133407378,6.842246552827848,69.86669035417849,40.19243763029036,18.23597820006828,-7.966567832483006,25.32540775083484,55.5416267047828,1,Region IV,20.0,29.0
64.1306468423698,306.64591462604847,9.755435878898894,2.9563931601985116,28.229508163192513,41.13939350439958,15.87164177393298,3.311733814826372,43.77753747782204,33.328748709123005,0,Region V,21.0,28.0
27.620617961536247,-8.27435826358429,67.13489630951348,6.606031736480775,25.48821017401883,58.033779807360226,8.472144211099614,-16.629102843448806,46.88615364838063,60.600746000012805,0,Region III,19.0,30.0
10.742298949557332,115.30407744025939,75.88843495567669,7.198017425806067,69.52422173976831,31.64950609091982,21.11203558469641,-0.7758663746882335,60.059707614451796,62.216891386469996,0,Region I,18.9,32.7
62.37687719048975,181.1992336618183,29.42463355194759,4.794536326199813,67.3695112675511,58.775358097626295,25.783527210508577,-10.252436484357236,38.43549942640113,45.06066615684764,1,Region IV,20.0,29.0
13.094280542233857,-62.78429738570375,44.57193681264829,6.122572677683504,15.895030927850456,46.039976034299166,10.952825789470436,-7.910866676020766,41.15536967483351,62.55625029058944,0,Region V,21.0,28.0
42.70826269692697,87.2493889896277,28.51468059871733,5.751503054591615,68.30671214175788,47.76057551776701,16.119601608802707,-11.342921848029288,42.85680416559191,52.299649423192335,1,Region IV,20.0,29.0
35.09976522546683,-55.68470712479527,83.14932944430454,8.169143060629796,66.40031311054733,55.4178434827794,8.911774439207964,-31.191150214031246,49.65754817938325,50.461132810708456,1,Region V,21.0,28.0
39.69553756246234,113.24124848681333,82.26081626165285,6.477524956138398,45.012489646498366,53.322079103695366,19.07781652085111,-14.170181909440414,48.69638963018637,45.11853752141374,0,Region V,21.0,28.0
26.6825813457191,64.15212462609462,65.12030024127604,6.18135302601914,32.83856500442312,47.43524417253334,16.30084785496533,-8.2367715990962,53.36570543032392,39.53391644431072,0,Region III,19.0,30.0
48.10608877073698,169.34555926998888,55.781001508639356,5.485877305472045,54.69672195062804,54.426807728291024,23.974555828480728,-8.351110718808943,45.6529281403097,40.180032815165646,1,Region V,21.0,28.0
41.67228979967952,9.120854781459144,85.11888203812597,7.479560163191925,77.88760568925156,26.825477595486777,31.700480339321928,-23.189469372060593,44.74903851621307,50.57854719721284,1,Region IV,20.0,29.0
14.05172639386164,143.6922042961938,84.35462502933719,6.9727016273327,53.34504497190453,62.67658596104655,16.936333619716294,-1.3433330131461874,54.044079516235286,49.55590502574244,1,Region V,21.0,28.0
19.67837109414301,42.2613324570904,31.754822748110264,5.445642529311662,32.44293493574932,53.934546353483036,16.491203650356795,-0.36022256296472044,57.49395395011943,48.45181832922176,0,Region III,19.0,30.0
18.455344557622638,18.071301735655908,66.13427366264025,7.257554653135482,62.50466723081098,54.276845893529206,16.341806329678995,-11.2646697116422,52.363657741114665,56.320898171228244,1,Region III,19.0,30.0
22.240843117462315,103.2413302604968,39.988935320755346,5.302479055054576,33.323695672306215,26.073871957386064,18.962112731195433,2.451401633656865,47.23453967187944,39.09580475493754,0,Region IV,20.0,29.0
6.3148551654615215,49.34258037961114,58.10103389242168,7.124271252512075,59.77558919244443,31.42081870925419,10.944189191375003,-2.959342986838127,68.61036664148574,58.43419403937042,1,Region II,17.8,31.0
35.01223259131602,301.3283366211207,50.74266177671675,5.214331706161403,71.3554072385136,72.38621626786845,26.85739383827292,8.530780627200578,32.793659942413406,50.05068524841415,0,Region II,17.8,31.0
35.97939716612576,210.12396716613,50.0428857861225,5.374080248861839,62.78481357598743,44.860585504701106,27.94165075775919,2.260124853977983,41.65597469800883,42.34075532984349,1,Region V,21.0,28.0
25.999864451206836,102.11653328044667,50.02709460886462,5.555387116041858,40.89704487884863,51.35657692110234,24.903516670157046,-0.116071574697837,71.48059397696247,31.887444467964976,1,Region I,18.9,32.7
35.171986999049864,-22.821246395611254,70.61449093122415,6.841273984815697,31.42917514968895,26.67326018568923,7.804188424788165,-22.937659797208127,58.399228942973366,38.16755569873169,0,Region V,21.0,28.0
42.97547791010557,119.91654169224378,55.88084461659575,5.314692975247855,37.37776008163948,58.67432549937804,25.603178156626463,-7.3854712047780655,40.79429992452801,61.9074103527203,1,Region IV,20.0,29.0
67.13056327751548,113.5828155861201,67.66369604062265,5.537202035962523,23.007766353752693,49.3582269199698,6.905206247833728,-26.47318021929471,55.28162187553721,46.25283953615074,0,Region IV,20.0,29.0
